siec,nrg_Description,Country_code,Country,Year,Description,Unit,Value
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2017 ,Oil and petroleum products,GWH,2.085
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2016 ,Oil and petroleum products,GWH,3.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2015 ,Oil and petroleum products,GWH,4.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2014 ,Oil and petroleum products,GWH,3.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2013 ,Oil and petroleum products,GWH,5.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2012 ,Oil and petroleum products,GWH,3.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2011 ,Oil and petroleum products,GWH,2.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2010 ,Oil and petroleum products,GWH,2.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2009 ,Oil and petroleum products,GWH,2.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2008 ,Oil and petroleum products,GWH,2.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2007 ,Oil and petroleum products,GWH,2.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2006 ,Oil and petroleum products,GWH,4.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2005 ,Oil and petroleum products,GWH,5.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2004 ,Oil and petroleum products,GWH,4.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2003 ,Oil and petroleum products,GWH,6.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2002 ,Oil and petroleum products,GWH,6.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2001 ,Oil and petroleum products,GWH,4.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,2000 ,Oil and petroleum products,GWH,5.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,1999 ,Oil and petroleum products,GWH,5.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,1998 ,Oil and petroleum products,GWH,5.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,1997 ,Oil and petroleum products,GWH,4.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,1996 ,Oil and petroleum products,GWH,5.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,1995 ,Oil and petroleum products,GWH,9.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,1994 ,Oil and petroleum products,GWH,5.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,1993 ,Oil and petroleum products,GWH,5.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,1992 ,Oil and petroleum products,GWH,6.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,1991 ,Oil and petroleum products,GWH,7.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IS,Iceland,1990 ,Oil and petroleum products,GWH,6.0
RA100,Hydro,IS,Iceland,2018 ,Hydro,GWH,13813.688
RA100,Hydro,IS,Iceland,2017 ,Hydro,GWH,14058.722
RA100,Hydro,IS,Iceland,2016 ,Hydro,GWH,13469.596000000001
RA100,Hydro,IS,Iceland,2015 ,Hydro,GWH,13780.77
RA100,Hydro,IS,Iceland,2014 ,Hydro,GWH,12873.016000000001
RA100,Hydro,IS,Iceland,2013 ,Hydro,GWH,12862.843
RA100,Hydro,IS,Iceland,2012 ,Hydro,GWH,12336.528999999999
RA100,Hydro,IS,Iceland,2011 ,Hydro,GWH,12506.84
RA100,Hydro,IS,Iceland,2010 ,Hydro,GWH,12592.081
RA100,Hydro,IS,Iceland,2009 ,Hydro,GWH,12279.343
RA100,Hydro,IS,Iceland,2008 ,Hydro,GWH,12427.434
RA100,Hydro,IS,Iceland,2007 ,Hydro,GWH,8393.735
RA100,Hydro,IS,Iceland,2006 ,Hydro,GWH,7292.996999999999
RA100,Hydro,IS,Iceland,2005 ,Hydro,GWH,7019.286
RA100,Hydro,IS,Iceland,2004 ,Hydro,GWH,7134.235
RA100,Hydro,IS,Iceland,2003 ,Hydro,GWH,7088.0
RA100,Hydro,IS,Iceland,2002 ,Hydro,GWH,6977.0
RA100,Hydro,IS,Iceland,2001 ,Hydro,GWH,6578.0
RA100,Hydro,IS,Iceland,2000 ,Hydro,GWH,6356.0
RA100,Hydro,IS,Iceland,1999 ,Hydro,GWH,6047.0
RA100,Hydro,IS,Iceland,1998 ,Hydro,GWH,5621.0
RA100,Hydro,IS,Iceland,1997 ,Hydro,GWH,5207.0
RA100,Hydro,IS,Iceland,1996 ,Hydro,GWH,4772.0
RA100,Hydro,IS,Iceland,1995 ,Hydro,GWH,4682.0
RA100,Hydro,IS,Iceland,1994 ,Hydro,GWH,4515.0
RA100,Hydro,IS,Iceland,1993 ,Hydro,GWH,4466.0
RA100,Hydro,IS,Iceland,1992 ,Hydro,GWH,4310.0
RA100,Hydro,IS,Iceland,1991 ,Hydro,GWH,4204.0
RA100,Hydro,IS,Iceland,1990 ,Hydro,GWH,4204.0
RA200,Geothermal,IS,Iceland,2018 ,Geothermal,GWH,6009.834
RA200,Geothermal,IS,Iceland,2017 ,Geothermal,GWH,5169.599
RA200,Geothermal,IS,Iceland,2016 ,Geothermal,GWH,5067.28
RA200,Geothermal,IS,Iceland,2015 ,Geothermal,GWH,5003.002
RA200,Geothermal,IS,Iceland,2014 ,Geothermal,GWH,5238.414000000001
RA200,Geothermal,IS,Iceland,2013 ,Geothermal,GWH,5245.021
RA200,Geothermal,IS,Iceland,2012 ,Geothermal,GWH,5209.543
RA200,Geothermal,IS,Iceland,2011 ,Geothermal,GWH,4701.463
RA200,Geothermal,IS,Iceland,2010 ,Geothermal,GWH,4465.322
RA200,Geothermal,IS,Iceland,2009 ,Geothermal,GWH,4553.087
RA200,Geothermal,IS,Iceland,2008 ,Geothermal,GWH,4037.656
RA200,Geothermal,IS,Iceland,2007 ,Geothermal,GWH,3578.547
RA200,Geothermal,IS,Iceland,2006 ,Geothermal,GWH,2631.272
RA200,Geothermal,IS,Iceland,2005 ,Geothermal,GWH,1657.997
RA200,Geothermal,IS,Iceland,2004 ,Geothermal,GWH,1483.484
RA200,Geothermal,IS,Iceland,2003 ,Geothermal,GWH,1406.0
RA200,Geothermal,IS,Iceland,2002 ,Geothermal,GWH,1433.0
RA200,Geothermal,IS,Iceland,2001 ,Geothermal,GWH,1451.0
RA200,Geothermal,IS,Iceland,2000 ,Geothermal,GWH,1323.0
RA200,Geothermal,IS,Iceland,1999 ,Geothermal,GWH,1136.0
RA200,Geothermal,IS,Iceland,1998 ,Geothermal,GWH,655.0
RA200,Geothermal,IS,Iceland,1997 ,Geothermal,GWH,375.0
RA200,Geothermal,IS,Iceland,1996 ,Geothermal,GWH,346.0
RA200,Geothermal,IS,Iceland,1995 ,Geothermal,GWH,290.0
RA200,Geothermal,IS,Iceland,1994 ,Geothermal,GWH,260.0
RA200,Geothermal,IS,Iceland,1993 ,Geothermal,GWH,256.0
RA200,Geothermal,IS,Iceland,1992 ,Geothermal,GWH,230.0
RA200,Geothermal,IS,Iceland,1991 ,Geothermal,GWH,283.0
RA200,Geothermal,IS,Iceland,1990 ,Geothermal,GWH,300.0
RA300,Wind,IS,Iceland,2018 ,Wind,GWH,4.363
RA300,Wind,IS,Iceland,2017 ,Wind,GWH,8.127
RA300,Wind,IS,Iceland,2016 ,Wind,GWH,9.21
RA300,Wind,IS,Iceland,2015 ,Wind,GWH,10.894
RA300,Wind,IS,Iceland,2014 ,Wind,GWH,8.386000000000001
RA300,Wind,IS,Iceland,2013 ,Wind,GWH,2.75
W6210,Renewable municipal waste,IS,Iceland,2009 ,Waste,GWH,0.05
W6210,Renewable municipal waste,IS,Iceland,2008 ,Waste,GWH,0.308
W6210,Renewable municipal waste,IS,Iceland,2007 ,Waste,GWH,0.561
W6210,Renewable municipal waste,IS,Iceland,2006 ,Waste,GWH,0.991
C0129,Other bituminous coal,IT,Italy,2018 ,Hard coal,GWH,28469.868
C0129,Other bituminous coal,IT,Italy,2017 ,Hard coal,GWH,32611.107999999997
C0129,Other bituminous coal,IT,Italy,2016 ,Hard coal,GWH,35349.0
C0129,Other bituminous coal,IT,Italy,2015 ,Hard coal,GWH,42349.0
C0129,Other bituminous coal,IT,Italy,2014 ,Hard coal,GWH,42507.0
C0129,Other bituminous coal,IT,Italy,2013 ,Hard coal,GWH,44114.0
C0129,Other bituminous coal,IT,Italy,2012 ,Hard coal,GWH,48308.0
C0129,Other bituminous coal,IT,Italy,2011 ,Hard coal,GWH,44357.0
C0129,Other bituminous coal,IT,Italy,2010 ,Hard coal,GWH,38965.0
C0129,Other bituminous coal,IT,Italy,2009 ,Hard coal,GWH,38593.0
C0129,Other bituminous coal,IT,Italy,2008 ,Hard coal,GWH,43073.0
C0129,Other bituminous coal,IT,Italy,2007 ,Hard coal,GWH,44112.0
C0129,Other bituminous coal,IT,Italy,2006 ,Hard coal,GWH,44208.0
C0129,Other bituminous coal,IT,Italy,2005 ,Hard coal,GWH,43606.0
C0129,Other bituminous coal,IT,Italy,2004 ,Hard coal,GWH,45518.0
C0129,Other bituminous coal,IT,Italy,2003 ,Hard coal,GWH,38813.0
C0129,Other bituminous coal,IT,Italy,2002 ,Hard coal,GWH,35447.0
C0129,Other bituminous coal,IT,Italy,2001 ,Hard coal,GWH,31727.0
C0129,Other bituminous coal,IT,Italy,2000 ,Hard coal,GWH,26266.0
C0129,Other bituminous coal,IT,Italy,1999 ,Hard coal,GWH,23551.0
C0129,Other bituminous coal,IT,Italy,1998 ,Hard coal,GWH,22987.0
C0129,Other bituminous coal,IT,Italy,1997 ,Hard coal,GWH,20384.0
C0129,Other bituminous coal,IT,Italy,1996 ,Hard coal,GWH,21966.0
C0129,Other bituminous coal,IT,Italy,1995 ,Hard coal,GWH,23970.0
C0129,Other bituminous coal,IT,Italy,1994 ,Hard coal,GWH,19577.0
C0129,Other bituminous coal,IT,Italy,1993 ,Hard coal,GWH,15942.0
C0129,Other bituminous coal,IT,Italy,1992 ,Hard coal,GWH,20466.0
C0129,Other bituminous coal,IT,Italy,1991 ,Hard coal,GWH,27504.0
C0129,Other bituminous coal,IT,Italy,1990 ,Hard coal,GWH,30875.0
C0210,Sub-bituminous coal,IT,Italy,2017 ,Hard coal,GWH,16.317999999999998
C0210,Sub-bituminous coal,IT,Italy,2016 ,Hard coal,GWH,258.0
C0210,Sub-bituminous coal,IT,Italy,2015 ,Hard coal,GWH,852.0
C0210,Sub-bituminous coal,IT,Italy,2014 ,Hard coal,GWH,947.0
C0210,Sub-bituminous coal,IT,Italy,2013 ,Hard coal,GWH,991.0
C0210,Sub-bituminous coal,IT,Italy,2012 ,Hard coal,GWH,833.0
C0210,Sub-bituminous coal,IT,Italy,2011 ,Hard coal,GWH,369.0
C0210,Sub-bituminous coal,IT,Italy,2010 ,Hard coal,GWH,769.0
C0210,Sub-bituminous coal,IT,Italy,2009 ,Hard coal,GWH,1152.0
C0220,Lignite,IT,Italy,2001 ,Brown coal,GWH,3.0
C0220,Lignite,IT,Italy,2000 ,Brown coal,GWH,6.0
C0220,Lignite,IT,Italy,1999 ,Brown coal,GWH,261.0
C0220,Lignite,IT,Italy,1998 ,Brown coal,GWH,324.0
C0220,Lignite,IT,Italy,1997 ,Brown coal,GWH,134.0
C0220,Lignite,IT,Italy,1996 ,Brown coal,GWH,114.0
C0220,Lignite,IT,Italy,1995 ,Brown coal,GWH,152.0
C0220,Lignite,IT,Italy,1994 ,Brown coal,GWH,279.0
C0220,Lignite,IT,Italy,1993 ,Brown coal,GWH,717.0
C0220,Lignite,IT,Italy,1992 ,Brown coal,GWH,888.0
C0220,Lignite,IT,Italy,1991 ,Brown coal,GWH,1003.0
C0220,Lignite,IT,Italy,1990 ,Brown coal,GWH,1172.0
G3000,Natural gas,IT,Italy,2018 ,Natural gas,GWH,128537.55300000001
G3000,Natural gas,IT,Italy,2017 ,Natural gas,GWH,140349.284
G3000,Natural gas,IT,Italy,2016 ,Natural gas,GWH,126148.0
G3000,Natural gas,IT,Italy,2015 ,Natural gas,GWH,110860.0
G3000,Natural gas,IT,Italy,2014 ,Natural gas,GWH,93637.0
G3000,Natural gas,IT,Italy,2013 ,Natural gas,GWH,108875.0
G3000,Natural gas,IT,Italy,2012 ,Natural gas,GWH,129058.0
G3000,Natural gas,IT,Italy,2011 ,Natural gas,GWH,144548.0
G3000,Natural gas,IT,Italy,2010 ,Natural gas,GWH,152738.0
G3000,Natural gas,IT,Italy,2009 ,Natural gas,GWH,147269.0
G3000,Natural gas,IT,Italy,2008 ,Natural gas,GWH,172699.0
G3000,Natural gas,IT,Italy,2007 ,Natural gas,GWH,172646.0
G3000,Natural gas,IT,Italy,2006 ,Natural gas,GWH,158079.0
G3000,Natural gas,IT,Italy,2005 ,Natural gas,GWH,149262.0
G3000,Natural gas,IT,Italy,2004 ,Natural gas,GWH,129772.0
G3000,Natural gas,IT,Italy,2003 ,Natural gas,GWH,117300.0
G3000,Natural gas,IT,Italy,2002 ,Natural gas,GWH,99414.0
G3000,Natural gas,IT,Italy,2001 ,Natural gas,GWH,104188.0
G3000,Natural gas,IT,Italy,2000 ,Natural gas,GWH,101360.0
G3000,Natural gas,IT,Italy,1999 ,Natural gas,GWH,86983.0
G3000,Natural gas,IT,Italy,1998 ,Natural gas,GWH,70883.0
G3000,Natural gas,IT,Italy,1997 ,Natural gas,GWH,61293.0
G3000,Natural gas,IT,Italy,1996 ,Natural gas,GWH,50191.0
G3000,Natural gas,IT,Italy,1995 ,Natural gas,GWH,46998.0
G3000,Natural gas,IT,Italy,1994 ,Natural gas,GWH,40804.0
G3000,Natural gas,IT,Italy,1993 ,Natural gas,GWH,39963.0
G3000,Natural gas,IT,Italy,1992 ,Natural gas,GWH,35476.0
G3000,Natural gas,IT,Italy,1991 ,Natural gas,GWH,36342.0
G3000,Natural gas,IT,Italy,1990 ,Natural gas,GWH,39709.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2018 ,Oil and petroleum products,GWH,11029.13
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2017 ,Oil and petroleum products,GWH,11526.694
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2016 ,Oil and petroleum products,GWH,12131.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2015 ,Oil and petroleum products,GWH,13384.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2014 ,Oil and petroleum products,GWH,14163.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2013 ,Oil and petroleum products,GWH,15482.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2012 ,Oil and petroleum products,GWH,18890.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2011 ,Oil and petroleum products,GWH,19885.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2010 ,Oil and petroleum products,GWH,21714.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2009 ,Oil and petroleum products,GWH,26020.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2008 ,Oil and petroleum products,GWH,31459.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2007 ,Oil and petroleum products,GWH,35409.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2006 ,Oil and petroleum products,GWH,45875.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2005 ,Oil and petroleum products,GWH,47124.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2004 ,Oil and petroleum products,GWH,58891.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2003 ,Oil and petroleum products,GWH,75987.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2002 ,Oil and petroleum products,GWH,87764.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2001 ,Oil and petroleum products,GWH,75008.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,2000 ,Oil and petroleum products,GWH,85878.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,1999 ,Oil and petroleum products,GWH,91379.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,1998 ,Oil and petroleum products,GWH,107305.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,1997 ,Oil and petroleum products,GWH,113312.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,1996 ,Oil and petroleum products,GWH,117088.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,1995 ,Oil and petroleum products,GWH,120800.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,1994 ,Oil and petroleum products,GWH,116312.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,1993 ,Oil and petroleum products,GWH,113919.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,1992 ,Oil and petroleum products,GWH,116020.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,1991 ,Oil and petroleum products,GWH,104287.0
O4000XBIO,Oil and petroleum products (excluding biofuel portion),IT,Italy,1990 ,Oil and petroleum products,GWH,102719.0
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2018 ,Solid biofuels,GWH,4191.39
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2017 ,Solid biofuels,GWH,4231.834
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2016 ,Solid biofuels,GWH,4124.545999999999
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2015 ,Solid biofuels,GWH,3946.643
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2014 ,Solid biofuels,GWH,3822.573
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2013 ,Solid biofuels,GWH,3678.81
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2012 ,Solid biofuels,GWH,2582.347
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2011 ,Solid biofuels,GWH,2522.146
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2010 ,Solid biofuels,GWH,2260.895
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2009 ,Solid biofuels,GWH,2827.6690000000003
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2008 ,Solid biofuels,GWH,2746.1079999999997
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2007 ,Solid biofuels,GWH,2297.541
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2006 ,Solid biofuels,GWH,2312.258
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2005 ,Solid biofuels,GWH,2166.857
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2004 ,Solid biofuels,GWH,1912.6670000000001
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2003 ,Solid biofuels,GWH,1433.6729999999998
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2002 ,Solid biofuels,GWH,1052.155
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2001 ,Solid biofuels,GWH,519.229
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,2000 ,Solid biofuels,GWH,424.718
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,1999 ,Solid biofuels,GWH,217.0
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,1998 ,Solid biofuels,GWH,66.0
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,1997 ,Solid biofuels,GWH,64.0
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,1996 ,Solid biofuels,GWH,49.0
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,1995 ,Solid biofuels,GWH,30.0
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,1994 ,Solid biofuels,GWH,18.0
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,1993 ,Solid biofuels,GWH,19.0
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,1992 ,Solid biofuels,GWH,5.0
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,1991 ,Solid biofuels,GWH,10.0
R5110-5150_W6000RI,Primary solid biofuels,IT,Italy,1990 ,Solid biofuels,GWH,12.0
RA100,Hydro,IT,Italy,2018 ,Hydro,GWH,50502.751
RA100,Hydro,IT,Italy,2017 ,Hydro,GWH,38024.67
RA100,Hydro,IT,Italy,2016 ,Hydro,GWH,44256.96
RA100,Hydro,IT,Italy,2015 ,Hydro,GWH,46969.468
RA100,Hydro,IT,Italy,2014 ,Hydro,GWH,60256.343
RA100,Hydro,IT,Italy,2013 ,Hydro,GWH,54671.595
RA100,Hydro,IT,Italy,2012 ,Hydro,GWH,43854.001
RA100,Hydro,IT,Italy,2011 ,Hydro,GWH,47756.918
RA100,Hydro,IT,Italy,2010 ,Hydro,GWH,54406.663
RA100,Hydro,IT,Italy,2009 ,Hydro,GWH,53442.678
RA100,Hydro,IT,Italy,2008 ,Hydro,GWH,47226.538
RA100,Hydro,IT,Italy,2007 ,Hydro,GWH,38481.349
RA100,Hydro,IT,Italy,2006 ,Hydro,GWH,43424.962999999996
RA100,Hydro,IT,Italy,2005 ,Hydro,GWH,42926.9
RA100,Hydro,IT,Italy,2004 ,Hydro,GWH,49908.005999999994
RA100,Hydro,IT,Italy,2003 ,Hydro,GWH,44276.765
RA100,Hydro,IT,Italy,2002 ,Hydro,GWH,47262.011
RA100,Hydro,IT,Italy,2001 ,Hydro,GWH,53925.655999999995
RA100,Hydro,IT,Italy,2000 ,Hydro,GWH,50899.635
RA100,Hydro,IT,Italy,1999 ,Hydro,GWH,51777.0
RA100,Hydro,IT,Italy,1998 ,Hydro,GWH,47365.0
RA100,Hydro,IT,Italy,1997 ,Hydro,GWH,46552.0
RA100,Hydro,IT,Italy,1996 ,Hydro,GWH,47072.0
RA100,Hydro,IT,Italy,1995 ,Hydro,GWH,41907.0
RA100,Hydro,IT,Italy,1994 ,Hydro,GWH,47731.0
RA100,Hydro,IT,Italy,1993 ,Hydro,GWH,44482.0
RA100,Hydro,IT,Italy,1992 ,Hydro,GWH,45786.0
RA100,Hydro,IT,Italy,1991 ,Hydro,GWH,45606.0
RA100,Hydro,IT,Italy,1990 ,Hydro,GWH,35079.0
RA200,Geothermal,IT,Italy,2018 ,Geothermal,GWH,6105.39
RA200,Geothermal,IT,Italy,2017 ,Geothermal,GWH,6201.159000000001
RA200,Geothermal,IT,Italy,2016 ,Geothermal,GWH,6288.573
RA200,Geothermal,IT,Italy,2015 ,Geothermal,GWH,6184.971
RA200,Geothermal,IT,Italy,2014 ,Geothermal,GWH,5916.3330000000005
RA200,Geothermal,IT,Italy,2013 ,Geothermal,GWH,5659.228
RA200,Geothermal,IT,Italy,2012 ,Geothermal,GWH,5591.685
RA200,Geothermal,IT,Italy,2011 ,Geothermal,GWH,5654.263000000001
RA200,Geothermal,IT,Italy,2010 ,Geothermal,GWH,5375.916
RA200,Geothermal,IT,Italy,2009 ,Geothermal,GWH,5341.821999999999
RA200,Geothermal,IT,Italy,2008 ,Geothermal,GWH,5520.315
RA200,Geothermal,IT,Italy,2007 ,Geothermal,GWH,5569.128000000001
RA200,Geothermal,IT,Italy,2006 ,Geothermal,GWH,5527.366
RA200,Geothermal,IT,Italy,2005 ,Geothermal,GWH,5324.46
RA200,Geothermal,IT,Italy,2004 ,Geothermal,GWH,5437.266
RA200,Geothermal,IT,Italy,2003 ,Geothermal,GWH,5341.0
RA200,Geothermal,IT,Italy,2002 ,Geothermal,GWH,4662.0
RA200,Geothermal,IT,Italy,2001 ,Geothermal,GWH,4507.0
RA200,Geothermal,IT,Italy,2000 ,Geothermal,GWH,4705.0
RA200,Geothermal,IT,Italy,1999 ,Geothermal,GWH,4403.0
RA200,Geothermal,IT,Italy,1998 ,Geothermal,GWH,4214.0
RA200,Geothermal,IT,Italy,1997 ,Geothermal,GWH,3905.0
RA200,Geothermal,IT,Italy,1996 ,Geothermal,GWH,3762.0
RA200,Geothermal,IT,Italy,1995 ,Geothermal,GWH,3436.0
RA200,Geothermal,IT,Italy,1994 ,Geothermal,GWH,3417.0
RA200,Geothermal,IT,Italy,1993 ,Geothermal,GWH,3667.0
RA200,Geothermal,IT,Italy,1992 ,Geothermal,GWH,3459.0
RA200,Geothermal,IT,Italy,1991 ,Geothermal,GWH,3182.0
RA200,Geothermal,IT,Italy,1990 ,Geothermal,GWH,3222.0
RA300,Wind,IT,Italy,2018 ,Wind,GWH,17716.433999999997
RA300,Wind,IT,Italy,2017 ,Wind,GWH,17741.909
RA300,Wind,IT,Italy,2016 ,Wind,GWH,17688.67
RA300,Wind,IT,Italy,2015 ,Wind,GWH,14843.882
RA300,Wind,IT,Italy,2014 ,Wind,GWH,15178.31
RA300,Wind,IT,Italy,2013 ,Wind,GWH,14896.962
RA300,Wind,IT,Italy,2012 ,Wind,GWH,13407.127
RA300,Wind,IT,Italy,2011 ,Wind,GWH,9856.375
RA300,Wind,IT,Italy,2010 ,Wind,GWH,9125.918
RA300,Wind,IT,Italy,2009 ,Wind,GWH,6542.859
RA300,Wind,IT,Italy,2008 ,Wind,GWH,4861.317
RA300,Wind,IT,Italy,2007 ,Wind,GWH,4034.3590000000004
RA300,Wind,IT,Italy,2006 ,Wind,GWH,2970.735
RA300,Wind,IT,Italy,2005 ,Wind,GWH,2343.399
RA300,Wind,IT,Italy,2004 ,Wind,GWH,1846.545
RA300,Wind,IT,Italy,2003 ,Wind,GWH,1458.0
RA300,Wind,IT,Italy,2002 ,Wind,GWH,1404.0
RA300,Wind,IT,Italy,2001 ,Wind,GWH,1179.0
RA300,Wind,IT,Italy,2000 ,Wind,GWH,563.0
RA300,Wind,IT,Italy,1999 ,Wind,GWH,403.0
